,PLOT_ID,specie,G_sp,N_sp,sp_1,sp_2,sp_3,G_sp_1,G_sp_2,G_sp_3,N_sp_1,N_sp_2,N_sp_3,SUM_DBH,SUM_H,BASAL_AREA,DENSITY,CD_0_75,CD_75_125,CD_125_175,CD_175_225,CD_225_275,CD_275_325,CD_325_375,CD_375_425,CD_425_,MEAN_DBH,MEAN_H,QM_DBH,DOMINANT_H,X,Provincia,Estadillo,ESTRATO,FECHGR,CODGR,NUMPMA,NUMTIP,NUMPME,NUMMAT,VERIFICA,FECHAVE,CODVE,HOJA,VUELO,FOTO,COORDEX,COORDEY,ANO,MUNICI,PROPIED1,PROPIED2,AREAPRO1,AREAPRO2,ALTITUD1,ALTITUD2,PENDIEN1,PENDIEN2,USO1,USO2,FRACCION1,FRACCION2,ESPECIA12,OCUPA11,OCUPA12,ESTADA11,ESTADA12,ESPECIA21,ESPECIA22,OCUPA21,OCUPA22,ESTADA21,ESTADA22,ESPECIA31,ESPECIA32,OCUPA31,OCUPA32,ESTADA31,ESTADA32,ESPECIB1,MASAB1,ORIGEB1,EDADB1,ESPECIB2,MASAB2,ORIGEB2,EDADB2,ESPECIB3,MASAB3,ORIGEB3,EDADB3,ESPECIE1,ESPECIE2,ESPECIE3,ESPECIE4,ESPECIE5,ESPECIE6,ESPECIE7,CLASUELO,ESPESOR,CLACOBER,CUBIERTA,MEROSIVA1,MEROSIVA2,MEROSIVA3,MEROSIVA4,DISESPAC,COMPESPE,PREPSUEL1,PREPSUEL2,TRAVUELO1,TRAVUELO2,CORTAS,DANOS1,DANOS2,DANOS3,ORIENTA1,ORIENTA2,MAXPEND1,MAXPEND2,INVENTORY_ID,AGE,MUNICIPALITY,SPECIE_IFN_ID,Fecha_IFN2,Anyo_IFN2,EXEC_TIME
15178,28_154_IFN2,21,164139.3125,1687.04239677409,21,43,NA,164139.3125,13456,NA,1687.04239677409,5.09295817894065,NA,18555.2381953117,8953.42047857766,17.75953125,1692.13535495303,127.323954473516,1145.91559026165,381.971863420549,31.8309886183791,0,0,0,0,5.09295817894065,10.9655756207675,5.29119638826185,11.5598782184061,7.36708860759494,154,28,154,0,911028,NA,24,5,1,2,6,911114,NA,459,3,459433,459,4540,90,118,3,3,0,0,15,15,5,5,1,1,40,70,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,28,NA,NA,NA,NA,NA,NA,NA,NA,21,43,25,NA,NA,NA,NA,1,2,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,22,NA,7.50,NA,IFN2,28,118,21,19911028,1991,9
15189,28_155_IFN2,21,126576.5,1145.91559026165,21,NA,NA,126576.5,NA,NA,1145.91559026165,NA,NA,13330.8180333772,6016.05684887364,12.65765,1145.91559026165,0,763.943726841098,381.971863420549,0,0,0,0,0,0,11.6333333333333,5.25,11.8591970873055,5375,155,28,155,0,911028,NA,18,4,1,1,6,911114,NA,459,3,459434,460,4540,90,118,4,4,0,0,16,16,4,4,1,1,40,65,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,19,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,1,NA,1,NA,4,0,NA,NA,1,292,NA,6.75,NA,IFN2,19,118,21,19911028,1991,9
15190,28_156_IFN2,21,50077.9375,381.971863420549,21,NA,NA,50077.9375,NA,NA,381.971863420549,NA,NA,4865.36661031924,2116.76074312221,5.00779375,381.971863420549,0,127.323954473516,222.816920328653,31.8309886183791,0,0,0,0,0,12.7375,5.54166666666667,12.9200022574817,6125,156,28,156,0,911028,NA,NA,NA,NA,NA,6,911114,NA,459,3,459434,461,4540,90,118,6,6,0,0,13,13,5,5,1,1,40,55,21,0,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,21,43,15,57,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,2,NA,1,NA,4,0,NA,NA,1,222,NA,9.50,NA,IFN2,19,118,21,19911028,1991,9
15194,28_16_IFN2,21,35033.25,509.295817894065,21,NA,NA,35033.25,NA,NA,509.295817894065,NA,NA,4742.81730413848,2037.18327157626,3.503325,509.295817894065,0,509.295817894065,0,0,0,0,0,0,0,9.3125,4,9.35858563031829,3.5,16,28,16,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458J13,456,4553,90,71,1,1,0,0,18,18,4,4,1,1,40,40,21,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,18,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,100,NA,6.50,NA,IFN2,18,71,21,19911024,1991,9
15195,28_165_IFN2,21,74665875,413.802852038928,21,NA,NA,74665875,NA,NA,413.802852038928,NA,NA,6226.14137375495,2244.08469759572,7.4665875,413.802852038928,0,0,350.14087480217,63.6619772367581,0,0,0,0,0,15.0461538461538,5.42307692307692,15.1572145807254,6125,165,28,165,0,911028,NA,NA,NA,NA,NA,6,911114,NA,483,1,0483K11,424,4531,90,120,1,1,0,0,16,16,4,4,1,1,40,60,21,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,19,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,80,NA,5.00,NA,IFN2,19,120,21,19911028,1991,9
15203,28_168_IFN2,21,31891.25,413.802852038928,21,NA,NA,31891.25,NA,NA,413.802852038928,NA,NA,4026.62006022495,1941.69030572112,3.189125,413.802852038928,0,381.971863420549,31.8309886183791,0,0,0,0,0,0,9.73076923076923,4.69230769230769,9.90590344577026,5,168,28,168,0,911028,NA,NA,NA,NA,NA,6,911114,NA,483,1,0483L14,423,4530,90,120,1,1,0,0,16,16,5,5,1,1,40,40,21,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,120,NA,10.50,NA,IFN2,15,120,21,19911028,1991,9
15209,28_172_IFN2,21,39815,509.295817894065,21,52,NA,39815,14252.4722222222,NA,509.295817894065,28.2942121052258,NA,5771.31191416344,2666.72949091754,5.40674722222222,537.590029999291,0,509.295817894065,0,0,28.2942121052258,0,0,0,0,10.7355263157895,4.96052631578947,11.3161185692659,6.09090909090909,172,28,172,0,911028,NA,NA,NA,NA,NA,6,911114,NA,483,1,0483L14,423,4529,90,120,1,1,0,0,15,15,4,4,1,1,40,70,21,0,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,21,52,57,NA,NA,NA,NA,2,1,W,20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,1,184,NA,5.75,NA,IFN2,26,120,21,19911028,1991,9
15231,28_18_IFN2,21,11556.25,127.323954473516,21,NA,NA,11556.25,NA,NA,127.323954473516,NA,NA,1368.7325105903,445.633840657307,1.155625,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,10.75,3.5,10.75,3.5,18,28,18,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458K08,447,4552,90,1,4,4,0,0,17,17,4,4,1,1,40,60,21,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,21,37,57,NA,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,249,NA,5.75,NA,IFN2,10,1,21,19911024,1991,9
15254,28_2_IFN2,21,23043.5,381.971863420549,21,NA,NA,23043.5,NA,NA,381.971863420549,NA,NA,3323.15521175877,1464.22547644544,2.30435,381.971863420549,0,381.971863420549,0,0,0,0,0,0,0,8.7,3.83333333333333,8.76422652985799,4,2,28,2,0,911024,NA,NA,NA,NA,NA,6,911107,NA,458,1,0458J12,453,4556,90,143,1,1,0,0,15,15,5,5,1,1,70,40,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,398,NA,11.00,NA,IFN2,14,143,21,19911024,1991,9
15263,28_21_IFN2,21,231520.604166667,848.826363156775,21,NA,NA,231520.604166667,NA,NA,848.826363156775,NA,NA,15065.0763966018,6875.49354156988,23.1520604166667,848.826363156775,0,127.323954473516,254.647908947033,254.647908947033,198.059484736581,14.1471060526129,0,0,0,17.748125,8.1,18.6354744036743,9,21,28,21,0,911024,NA,32,6,1,2,6,911111,NA,458,1,0458K12,452,4552,90,126,6,6,0,0,16,16,5,5,1,1,85,90,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,31,NA,NA,NA,NA,NA,NA,NA,NA,21,78,65,37,43,NA,NA,2,6,G,17,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,154,NA,7.01,NA,IFN2,31,126,21,19911024,1991,9
15265,28_218_IFN2,21,235192.020833333,1011.51808276182,21,NA,NA,235192.020833333,NA,NA,1011.51808276182,NA,NA,17157.4333817833,7227.40280462862,23.5192020833333,1011.51808276182,0,0,668.45076098596,286.478897565412,42.4413181578388,14.1471060526129,0,0,0,16.9620629370629,7.14510489510489,17.2059844341918,7.42647058823529,217,28,218,0,911029,NA,NA,NA,NA,NA,6,911115,NA,483,1,0483M15,428,4522,90,120,6,6,0,0,16,16,3,3,1,1,40,70,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,1,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,389,NA,3.75,NA,IFN2,30,120,21,19911029,1991,9
15266,28_22_IFN2,21,12168.5,254.647908947033,21,NA,NA,12168.5,NA,NA,254.647908947033,NA,NA,1986.25368978685,891.267681314614,1.21685,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,7.8,3.5,7.800160254764,3.5,22,28,22,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458K12,453,4552,90,126,1,1,0,0,17,17,5,5,1,1,40,40,21,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,185,NA,7.25,NA,IFN2,16,126,21,19911024,1991,9
15267,28_224_IFN2,21,290431.75,1142.37881374849,21,NA,NA,290431.75,NA,NA,1142.37881374849,NA,NA,20328.3303646508,10205.3686287036,29.043175,1142.37881374849,0,0,604.788783749202,509.295817894065,28.2942121052258,0,0,0,0,17.7947368421053,8.93343653250774,17.9916931296592,9.41428571428571,223,28,224,0,911029,NA,NA,NA,NA,NA,6,911115,NA,483,1,0483M14,427,4521,90,120,2,2,0,0,16,16,3,3,1,1,90,90,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,1,2,W,20,NA,NA,NA,1,1,1,NA,2,2,1,0,NA,NA,1,276,NA,3.75,NA,IFN2,21,120,21,19911029,1991,9
15276,28_24_IFN2,21,180820.1875,1400.56349920868,21,NA,NA,180820.1875,NA,NA,1400.56349920868,NA,NA,17680.5226280787,10249.5783351181,18.08201875,1400.56349920868,0,668.45076098596,732.112738222719,0,0,0,0,0,0,12.6238636363636,7.31818181818182,12.8211539510437,7.5,24,28,24,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458K12,455,4552,90,71,4,4,0,0,14,14,5,5,1,1,40,60,21,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,21,15,37,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,113,NA,10.25,NA,IFN2,20,71,21,19911024,1991,9
15288,28_26_IFN2,21,235573.402777778,1351.04862802453,21,NA,NA,235573.402777778,NA,NA,1351.04862802453,NA,NA,19694.5400134938,9662.47343393462,23.5573402777778,1351.04862802453,0,509.295817894065,445.633840657307,381.971863420549,14.1471060526129,0,0,0,0,14.5772251308901,7.15183246073298,14.8998774547826,7.56451612903226,26,28,26,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458K08,446,4551,90,1,1,1,0,0,16,16,3,3,1,1,80,80,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,35,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,W,16,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,34,NA,2.75,NA,IFN2,35,1,21,19911024,1991,9
15291,28_27_IFN2,21,133178.9375,954.929658551372,21,NA,NA,133178.9375,NA,NA,954.929658551372,NA,NA,12574.8320536907,5618.16949114391,13.31789375,954.929658551372,0,381.971863420549,572.957795130823,0,0,0,0,0,0,13.1683333333333,5.88333333333333,13.3256113055524,6,27,28,27,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458K12,452,4551,90,70,5,5,0,0,16,16,5,5,1,1,40,60,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,23,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,85,NA,7.75,NA,IFN2,23,70,21,19911024,1991,9
15292,28_31_IFN2,21,336975125,1513.74034762958,21,NA,NA,336975125,NA,NA,1513.74034762958,NA,NA,24353.8893919218,13441.5191382388,33.6975125,1513.74034762958,0,381.971863420549,572.957795130823,318.309886183791,240.50080289442,0,0,0,0,16.0885514018692,8.87967289719626,16.8355879323544,10,31,28,31,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458K08,445,4550,90,1,1,1,0,0,15,15,4,4,1,1,80,90,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,35,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,0,NA,4,4,NA,NA,1,128,NA,6.75,NA,IFN2,35,1,21,19911024,1991,9
15297,28_363_IFN2,21,413277.319444444,2539.40553644402,21,NA,NA,413277.319444444,NA,NA,2539.40553644402,NA,NA,35625.9498169925,20760.8781322095,41.3277319444444,2539.40553644402,0,1145.91559026165,1018.59163578813,318.309886183791,42.4413181578388,14.1471060526129,0,0,0,14.0292479108635,8.17548746518106,14.3949385158344,9.05882352941176,343,28,363,0,911030,NA,NA,NA,NA,NA,6,911120,NA,484,3,484363,443,4528,90,62,4,4,0,0,16,16,4,4,1,9,70,90,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,35,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,315,NA,5.75,NA,IFN2,35,62,21,19911030,1991,9
15298,28_4_IFN2,21,379623,2450.98612361519,21,NA,NA,379623,NA,NA,2450.98612361519,NA,NA,33584.8760912518,19512.3960230664,37.9623,2450.98612361519,0,1018.59163578813,1145.91559026165,286.478897565412,0,0,0,0,0,13.7025974025974,7.96103896103896,14.0430321956034,8.75,4,28,4,0,911024,NA,NA,NA,NA,NA,6,911111,NA,458,1,0458J10,449,4555,90,126,1,1,0,0,15,15,3,3,1,1,80,90,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,33,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,263,NA,2.75,NA,IFN2,33,126,21,19911024,1991,9
15299,28_402_IFN2,21,16556.0625,190.985931710274,21,NA,NA,16556.0625,NA,NA,190.985931710274,NA,NA,1956.01425059939,811.690209768666,1.65560625,190.985931710274,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,10.2416666666667,4.25,10.5058912044624,4.25,377,28,402,0,911104,NA,NA,NA,NA,NA,6,911120,NA,484,3,484475,430,4524,90,120,1,1,0,0,16,16,2,2,1,1,40,40,21,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,310,NA,1.50,NA,IFN2,18,120,21,19911104,1991,9
15300,28_403_IFN2,21,118447.826388889,710.892079143799,21,NA,NA,118447.826388889,NA,NA,710.892079143799,NA,NA,9824.6346370627,4129.1865791064,11.8447826388889,710.892079143799,0,254.647908947033,318.309886183791,95.4929658551372,42.4413181578388,0,0,0,0,13.8201492537313,5.80845771144279,14.5652106300087,7.26666666666667,378,28,403,0,911104,NA,18,5,2,1,6,911120,NA,484,3,484475,431,4524,90,3,1,1,0,0,17,17,5,5,1,1,40,70,21,0,9,4,3,NA,21,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,37,21,3,1,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,2,W,20,NA,NA,NA,1,1,1,NA,0,NA,0,0,NA,NA,1,380,NA,8.75,NA,IFN2,37,3,21,19911104,1991,9
15301,28_411_IFN2,21,25835.0625,413.802852038928,21,NA,NA,25835.0625,NA,NA,413.802852038928,NA,NA,3646.23974623532,1734.78887970166,2.58350625,413.802852038928,0,381.971863420549,31.8309886183791,0,0,0,0,0,0,8.81153846153846,4.19230769230769,8.91585666102815,4.1,385,28,411,0,911104,NA,4,4,1,1,6,911120,NA,484,3,484475,430,4523,90,120,1,1,0,0,16,17,5,5,1,1,40,60,21,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,5,NA,7.50,NA,IFN2,15,120,21,19911104,1991,9
15302,28_412_IFN2,21,70961.1875,732.112738222719,21,NA,NA,70961.1875,NA,NA,732.112738222719,NA,NA,8042.09927443347,4233.52148624442,7.09611875,732.112738222719,0,636.619772367581,95.4929658551372,0,0,0,0,0,0,10.9847826086957,5.78260869565217,11.1090396015842,6.14285714285714,1113,28,412,0,911122,NA,NA,NA,NA,NA,2,911122,NA,484,3,484475,431,4523,90,120,1,1,0,0,16,17,2,2,1,1,40,40,21,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,3,W,20,NA,NA,NA,1,1,1,NA,1,NA,0,0,NA,NA,1,210,NA,1.75,NA,IFN2,16,120,21,19911122,1991,9
15303,28_421_IFN2,21,57045,413.802852038928,21,22,NA,57045,8418.0625,NA,413.802852038928,31.8309886183791,NA,6020.8314971664,2387.32414637843,6.54630625,445.633840657307,0,254.647908947033,159.154943091895,31.8309886183791,0,0,0,0,0,13.5107142857143,5.35714285714286,13.6761588696743,6.75,1114,28,421,0,911122,NA,NA,NA,NA,NA,2,911122,NA,484,3,484474,429,4522,90,120,1,1,0,0,16,16,1,1,1,1,40,40,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,22,NA,NA,NA,NA,NA,NA,NA,NA,21,22,NA,NA,NA,NA,NA,3,1,W,20,NA,NA,NA,1,1,2,NA,1,NA,0,0,NA,NA,1,190,NA,0.50,NA,IFN2,22,120,21,19911122,1991,9
