"","INVENTORY_ID","PLOT_ID","TREE_ID","specie","dbh_1","dbh_2","dbh","height","expan","basal_area"
"476338","IFN2","25_647_IFN2","25_647_1_IFN2",21,168,173,17.05,7,31.8309886183791,228.317209595047
"476339","IFN2","25_647_IFN2","25_647_2_IFN2",21,169,170,16.95,6.5,31.8309886183791,225.646855839495
"476340","IFN2","25_647_IFN2","25_647_3_IFN2",21,194,184,18.9,7,31.8309886183791,280.552077947202
"476341","IFN2","25_647_IFN2","25_647_4_IFN2",21,218,205,21.15,8.5,31.8309886183791,351.326269946355
"476342","IFN2","25_647_IFN2","25_647_5_IFN2",21,165,170,16.75,7,31.8309886183791,220.353272218197
"476343","IFN2","25_647_IFN2","25_647_6_IFN2",21,151,157,15.4,6.5,31.8309886183791,186.265028431339
"476344","IFN2","25_647_IFN2","25_647_7_IFN2",21,190,190,19,7.5,31.8309886183791,283.528736986479
"476345","IFN2","25_647_IFN2","25_647_8_IFN2",21,168,159,16.35,7.5,31.8309886183791,209.954600534814
"476346","IFN2","25_647_IFN2","25_647_9_IFN2",21,146,154,15,8,31.8309886183791,176.714586764426
"476347","IFN2","25_647_IFN2","25_647_10_IFN2",21,158,157,15.75,7.5,31.8309886183791,194.82783190778
"476348","IFN2","25_647_IFN2","25_647_11_IFN2",21,198,192,19.5,7.5,31.8309886183791,298.64765163188
"476349","IFN2","25_647_IFN2","25_647_12_IFN2",21,144,146,14.5,6.5,31.8309886183791,165.129963854314
"476350","IFN2","25_647_IFN2","25_647_13_IFN2",21,178,175,17.65,6.5,31.8309886183791,244.669199356982
"476351","IFN2","25_647_IFN2","25_647_14_IFN2",21,142,142,14.2,6.5,31.8309886183791,158.367685667461
"476352","IFN2","25_647_IFN2","25_647_15_IFN2",21,160,159,15.95,7.5,31.8309886183791,199.807256263719
"482972","IFN2","25_986_IFN2","25_986_1_IFN2",21,242,246,24.4,15,14.1471060526129,467.594650560305
"482973","IFN2","25_986_IFN2","25_986_2_IFN2",21,282,338,31,16,14.1471060526129,754.767635024948
"482974","IFN2","25_986_IFN2","25_986_3_IFN2",21,345,383,36.4,16.5,14.1471060526129,1040.62115057508
"482975","IFN2","25_986_IFN2","25_986_4_IFN2",21,138,139,13.85,11,31.8309886183791,150.657039198307
"482976","IFN2","25_986_IFN2","25_986_5_IFN2",21,238,260,24.9,14,14.1471060526129,486.954715288052
"482977","IFN2","25_986_IFN2","25_986_6_IFN2",21,314,303,30.85,14,14.1471060526129,747.481103564028
"482978","IFN2","25_986_IFN2","25_986_7_IFN2",21,140,135,13.75,12,31.8309886183791,148.48934026733
"482979","IFN2","25_986_IFN2","25_986_8_IFN2",21,124,125,12.45,12,127.323954473516,121.738678822013
"482980","IFN2","25_986_IFN2","25_986_9_IFN2",21,144,134,13.9,14,31.8309886183791,151.746779150021
"482981","IFN2","25_986_IFN2","25_986_10_IFN2",21,206,188,19.7,11.5,31.8309886183791,304.805173232916
"482982","IFN2","25_986_IFN2","25_986_11_IFN2",21,234,228,23.1,11.5,14.1471060526129,419.096313970512
"482983","IFN2","25_986_IFN2","25_986_12_IFN2",21,144,146,14.5,11.5,31.8309886183791,165.129963854314
"482984","IFN2","25_986_IFN2","25_986_13_IFN2",21,242,209,22.55,14,14.1471060526129,399.376929583011
"482985","IFN2","25_986_IFN2","25_986_14_IFN2",21,137,125,13.1,10.5,31.8309886183791,134.782178820636
"482986","IFN2","25_986_IFN2","25_986_15_IFN2",21,337,314,32.55,15.5,14.1471060526129,832.131317615005
"482987","IFN2","25_986_IFN2","25_986_16_IFN2",21,224,222,22.3,14,31.8309886183791,390.570652675917
"482988","IFN2","25_986_IFN2","25_986_17_IFN2",21,209,222,21.55,14.5,31.8309886183791,364.740870577184
"482989","IFN2","25_986_IFN2","25_986_18_IFN2",21,357,388,37.25,15,14.1471060526129,1089.78903909917
"482990","IFN2","25_986_IFN2","25_986_19_IFN2",21,288,310,29.9,15,14.1471060526129,702.153812058953
"482991","IFN2","25_986_IFN2","25_986_20_IFN2",21,292,279,28.55,15,14.1471060526129,640.180006480669
"482992","IFN2","25_986_IFN2","25_986_21_IFN2",21,131,137,13.4,13,31.8309886183791,141.026094219646
"482993","IFN2","25_986_IFN2","25_986_22_IFN2",21,317,272,29.45,15,14.1471060526129,681.177790610015
"482994","IFN2","25_986_IFN2","25_986_23_IFN2",21,320,331,32.55,15.5,14.1471060526129,832.131317615005
"482995","IFN2","25_986_IFN2","25_986_24_IFN2",21,281,268,27.45,16,14.1471060526129,591.799479615386
"482996","IFN2","25_986_IFN2","25_986_25_IFN2",21,383,337,36,15.5,14.1471060526129,1017.87601976309
"482997","IFN2","25_986_IFN2","25_986_26_IFN2",21,177,185,18.1,12,31.8309886183791,257.304292310638
"482998","IFN2","25_986_IFN2","25_986_27_IFN2",21,320,290,30.5,14.5,14.1471060526129,730.616641500476
"482999","IFN2","25_986_IFN2","25_986_28_IFN2",21,254,285,26.95,16,14.1471060526129,570.436649570975
"483000","IFN2","25_986_IFN2","25_986_29_IFN2",21,344,347,34.55,16.5,14.1471060526129,937.531751142942
"483001","IFN2","25_986_IFN2","25_986_30_IFN2",21,104,104,10.4,10,127.323954473516,84.948665353068
"483002","IFN2","25_986_IFN2","25_986_31_IFN2",21,309,314,31.15,15,14.1471060526129,762.08950940322
"486416","IFN2","25_1150_IFN2","25_1150_1_IFN2",21,125,125,12.5,6,31.8309886183791,122.718463030851
"486417","IFN2","25_1150_IFN2","25_1150_2_IFN2",21,84,80,8.2,4,127.323954473516,52.8101725068444
"486418","IFN2","25_1150_IFN2","25_1150_3_IFN2",21,80,78,7.9,4,127.323954473516,49.0166993776348
"486419","IFN2","25_1150_IFN2","25_1150_4_IFN2",21,234,234,23.4,11.5,14.1471060526129,430.052618349907
"486420","IFN2","25_1150_IFN2","25_1150_5_IFN2",21,248,234,24.1,11.5,14.1471060526129,456.167107282872
"486421","IFN2","25_1150_IFN2","25_1150_6_IFN2",21,131,130,13.05,5.5,31.8309886183791,133.755270721994
"486422","IFN2","25_1150_IFN2","25_1150_7_IFN2",21,129,138,13.35,5,31.8309886183791,139.975624176102
"486423","IFN2","25_1150_IFN2","25_1150_8_IFN2",37,80,85,8.25,2.5,127.323954473516,53.4561624962388
"486424","IFN2","25_1150_IFN2","25_1150_9_IFN2",21,239,248,24.35,7.5,14.1471060526129,465.680242537024
"486425","IFN2","25_1150_IFN2","25_1150_10_IFN2",21,313,298,30.55,12,14.1471060526129,733.014069394247
"486426","IFN2","25_1150_IFN2","25_1150_11_IFN2",21,302,318,31,10.5,14.1471060526129,754.767635024948
"711340","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_1_IFN3",21,247,248,24.75,12,14.1471060526129,481.105462466149
"711341","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_2_IFN3",21,235,235,23.5,10,14.1471060526129,433.736135736241
"711342","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_3_IFN3",21,270,272,27.1,11,14.1471060526129,576.80426518072
"711343","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_4_IFN3",21,255,254,25.45,11,14.1471060526129,508.704353927936
"711344","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_5_IFN3",21,289,278,28.35,11.5,14.1471060526129,631.242175381206
"711345","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_6_IFN3",21,298,308,30.3,12,14.1471060526129,721.066199833563
"711346","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_7_IFN3",21,230,238,23.4,12.5,14.1471060526129,430.052618349907
"711347","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_8_IFN3",21,313,298,30.55,11,14.1471060526129,733.014069394247
"711348","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_9_IFN3",21,218,234,22.6,10.5,14.1471060526129,401.149965936881
"711349","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_10_IFN3",21,253,236,24.45,12.5,14.1471060526129,469.512985574403
"711350","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_11_IFN3",21,346,323,33.45,11.5,14.1471060526129,878.783968520813
"711351","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_12_IFN3",21,244,250,24.7,10.5,14.1471060526129,479.163565507149
"711352","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_13_IFN3",21,266,269,26.75,10.5,14.1471060526129,562.001473296087
"711353","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_14_IFN3",21,250,271,26.05,11,14.1471060526129,532.973157176917
"711354","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_15_IFN3",21,277,263,27,13.5,14.1471060526129,572.55526111674
"711355","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_16_IFN3",21,259,274,26.65,11.5,14.1471060526129,557.807447103544
"711356","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_17_IFN3",21,283,279,28.1,10.5,14.1471060526129,620.158243800259
"711357","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_18_IFN3",21,222,262,24.2,11.5,14.1471060526129,459.960580412082
"711358","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_19_IFN3",21,286,312,29.9,11.5,14.1471060526129,702.153812058953
"711359","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_20_IFN3",21,234,235,23.45,10,14.1471060526129,431.892413547665
"711360","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_21_IFN3",21,254,250,25.2,10.5,14.1471060526129,498.759249683916
"711361","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_22_IFN3",21,230,238,23.4,10.5,14.1471060526129,430.052618349907
"711362","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_23_IFN3",21,234,245,23.95,10.5,14.1471060526129,450.506350020185
"711363","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_24_IFN3",21,290,289,28.95,12,14.1471060526129,658.24416423881
"711364","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_25_IFN3",21,268,258,26.3,10.5,14.1471060526129,543.252055640381
"711365","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_26_IFN3",21,252,247,24.95,11,14.1471060526129,488.91232021032
"711366","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_27_IFN3",21,198,209,20.35,10.5,31.8309886183791,325.25105092156
"711367","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_28_IFN3",21,225,214,21.95,10.5,31.8309886183791,378.406798620299
"711368","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_29_IFN3",21,238,238,23.8,11.5,14.1471060526129,444.880935674851
"711369","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_30_IFN3",21,225,225,22.5,11,14.1471060526129,397.607820219958
"711370","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_31_IFN3",21,316,308,31.2,11,14.1471060526129,764.537988177612
"711371","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_32_IFN3",21,204,205,20.45,12,31.8309886183791,328.455475428221
"711372","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_33_IFN3",21,225,229,22.7,10,14.1471060526129,404.707819617071
"711373","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_34_IFN3",21,258,255,25.65,10.5,14.1471060526129,516.731123157858
"711374","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_35_IFN3",21,235,232,23.35,11,14.1471060526129,428.216750142965
"711375","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_36_IFN3",21,244,236,24,10.5,14.1471060526129,452.38934211693
"711376","IFN3","25_647_A_1_IFN3","IFN3_25_647_A_1_37_IFN3",21,262,275,26.85,10.5,14.1471060526129,566.211207451897
"719881","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_1_IFN3",21,117,123,12,7,127.323954473516,113.097335529233
"719882","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_2_IFN3",21,265,248,25.65,12,14.1471060526129,516.731123157858
"719883","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_3_IFN3",21,241,237,23.9,10.5,14.1471060526129,448.627284914256
"719884","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_4_IFN3",21,233,230,23.15,11.5,14.1471060526129,420.912547223369
"719885","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_5_IFN3",21,335,344,33.95,13,14.1471060526129,905.251886627307
"719887","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_7_IFN3",21,192,202,19.7,11,31.8309886183791,304.805173232916
"719888","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_8_IFN3",21,169,165,16.7,11,31.8309886183791,219.039693789914
"719889","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_9_IFN3",21,244,246,24.5,12,14.1471060526129,471.435247579318
"719890","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_10_IFN3",21,272,279,27.55,12,14.1471060526129,596.119169514072
"719891","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_11_IFN3",21,136,132,13.4,9,31.8309886183791,141.026094219646
"719892","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_12_IFN3",21,219,232,22.55,10,14.1471060526129,399.376929583011
"719893","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_13_IFN3",21,138,148,14.3,7.5,31.8309886183791,160.606070433144
"719894","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_14_IFN3",21,304,328,31.6,11.5,14.1471060526129,784.267190042156
"719895","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_15_IFN3",21,271,267,26.9,12.5,14.1471060526129,568.321965016027
"719896","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_16_IFN3",73,188,179,18.35,9.5,31.8309886183791,264.461233074597
"719897","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_17_IFN3",73,165,160,16.25,9.5,31.8309886183791,207.394202522139
"719898","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_18_IFN3",21,271,244,25.75,11.5,14.1471060526129,520.768069717721
"719899","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_19_IFN3",21,199,201,20,10.5,31.8309886183791,314.159265358979
"719900","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_20_IFN3",21,232,228,23,12.5,14.1471060526129,415.47562843725
"719901","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_21_IFN3",21,246,238,24.2,13,14.1471060526129,459.960580412082
"719902","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_22_IFN3",21,248,260,25.4,11.5,14.1471060526129,506.707479097498
"719903","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_23_IFN3",21,189,187,18.8,10.5,31.8309886183791,277.591126871194
"719904","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_24_IFN3",21,264,263,26.35,11,14.1471060526129,545.319616305525
"719905","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_25_IFN3",21,246,236,24.1,9,14.1471060526129,456.167107282872
"719906","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_26_IFN3",21,245,245,24.5,13,14.1471060526129,471.435247579318
"719907","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_27_IFN3",21,134,211,17.25,10,31.8309886183791,233.705040995953
"719908","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_28_IFN3",21,93,94,9.35,10,127.323954473516,68.6614709396134
"719909","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_29_IFN3",21,144,164,15.4,9,31.8309886183791,186.265028431339
"719910","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_30_IFN3",21,175,185,18,9.5,31.8309886183791,254.469004940773
"719911","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_31_IFN3",21,244,233,23.85,10,14.1471060526129,446.752146799145
"719912","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_32_IFN3",21,179,177,17.8,8.5,31.8309886183791,248.845554090848
"719913","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_33_IFN3",21,124,135,12.95,0,31.8309886183791,131.713235497161
"719914","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_34_IFN3",21,168,168,16.8,0,31.8309886183791,221.670777637296
"719915","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_35_IFN3",21,126,128,12.7,8.5,31.8309886183791,126.676869774374
"719916","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_36_IFN3",21,370,308,33.9,12.5,14.1471060526129,902.587423357981
"719917","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_37_IFN3",21,308,328,31.8,13,14.1471060526129,794.226038754036
"719918","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_38_IFN3",21,138,145,14.15,7.5,31.8309886183791,157.254383770846
"719919","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_39_IFN3",21,227,242,23.45,11.5,14.1471060526129,431.892413547665
"719920","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_40_IFN3",21,287,300,29.35,10.5,14.1471060526129,676.559649409239
"719921","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_41_IFN3",21,139,148,14.35,8.5,31.8309886183791,161.731153302211
"719922","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_42_IFN3",21,210,207,20.85,11,31.8309886183791,341.430253087547
"719923","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_43_IFN3",21,289,291,29,10,14.1471060526129,660.519855417254
"719924","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_44_IFN3",21,137,156,14.65,5,31.8309886183791,168.564117323769
"719925","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_45_IFN3",21,295,284,28.95,12,14.1471060526129,658.24416423881
"719926","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_46_IFN3",21,328,334,33.1,9.5,14.1471060526129,860.490081799878
"719927","IFN3","25_975_A_1_IFN3","IFN3_25_975_A_1_47_IFN3",21,125,125,12.5,0,31.8309886183791,122.718463030851
"719982","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_1_IFN3",21,216,223,21.95,8,31.8309886183791,378.406798620299
"719983","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_2_IFN3",21,233,216,22.45,10,31.8309886183791,395.842637847722
"719984","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_3_IFN3",21,191,194,19.25,8.5,31.8309886183791,291.039106923967
"719985","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_4_IFN3",21,154,150,15.2,9,31.8309886183791,181.458391671346
"719986","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_5_IFN3",21,209,208,20.85,8,31.8309886183791,341.430253087547
"719987","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_6_IFN3",21,235,230,23.25,8.5,14.1471060526129,424.556794701533
"719988","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_7_IFN3",21,189,177,18.3,7.5,31.8309886183791,263.021990940171
"719989","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_8_IFN3",21,172,177,17.45,8,31.8309886183791,239.155704249931
"719990","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_9_IFN3",21,164,161,16.25,8.5,31.8309886183791,207.394202522139
"719991","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_10_IFN3",21,161,142,15.15,7.5,31.8309886183791,180.266549958391
"719992","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_11_IFN3",21,193,200,19.65,7,31.8309886183791,303.259902346431
"719993","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_12_IFN3",21,257,246,25.15,10,14.1471060526129,496.782009807562
"719994","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_13_IFN3",21,172,174,17.3,8,31.8309886183791,235.061816323222
"719995","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_14_IFN3",21,195,196,19.55,8,31.8309886183791,300.181141545913
"719996","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_15_IFN3",26,126,129,12.75,7.5,31.8309886183791,127.676288937298
"719997","IFN3","25_977_A_1_IFN3","IFN3_25_977_A_1_16_IFN3",21,153,158,15.55,8.5,31.8309886183791,189.911239404911
"720122","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_1_IFN3",21,148,159,15.35,11.4,31.8309886183791,185.057478755115
"720123","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_2_IFN3",21,193,233,21.3,11.4,31.8309886183791,356.327292751788
"720124","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_3_IFN3",21,97,104,10.05,11.9,127.323954473516,79.3271779985508
"720125","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_4_IFN3",21,137,132,13.45,12.1,31.8309886183791,142.080491254007
