"","INVENTORY_ID","PLOT_ID","TREE_ID","specie","dbh_1","dbh_2","dbh","height","expan","basal_area"
"720126","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_5_IFN3",21,103,97,10,11.5,127.323954473516,78.5398163397448
"720127","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_6_IFN3",21,172,177,17.45,11,31.8309886183791,239.155704249931
"720128","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_7_IFN3",21,197,182,18.95,10.5,31.8309886183791,282.038443971432
"720129","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_8_IFN3",21,164,159,16.15,12.8,31.8309886183791,204.849512472731
"720130","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_9_IFN3",21,130,130,13,12.5,31.8309886183791,132.732289614169
"720131","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_10_IFN3",21,87,93,9,0,127.323954473516,63.6172512351933
"720132","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_11_IFN3",21,240,236,23.8,13,14.1471060526129,444.880935674851
"720133","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_12_IFN3",21,153,171,16.2,13.2,31.8309886183791,206.119894002026
"720134","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_13_IFN3",21,226,231,22.85,12.6,14.1471060526129,410.074052568484
"720135","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_14_IFN3",21,263,257,26,12,14.1471060526129,530.929158456675
"720136","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_15_IFN3",21,133,128,13.05,0,31.8309886183791,133.755270721994
"720137","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_16_IFN3",21,124,129,12.65,0,31.8309886183791,125.681377602268
"720138","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_17_IFN3",21,285,293,28.9,13.2,14.1471060526129,655.972400051183
"720139","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_18_IFN3",21,134,139,13.65,11.3,31.8309886183791,146.337349299621
"720140","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_19_IFN3",21,133,134,13.35,0,31.8309886183791,139.975624176102
"720141","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_20_IFN3",21,203,207,20.5,12.5,31.8309886183791,330.063578167778
"720142","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_21_IFN3",21,270,237,25.35,10.3,14.1471060526129,504.714531257877
"720143","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_22_IFN3",21,189,209,19.9,12.7,31.8309886183791,311.025526687023
"720144","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_23_IFN3",21,167,170,16.85,0,31.8309886183791,222.992210047212
"720145","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_24_IFN3",21,293,288,29.05,14.6,14.1471060526129,662.799473586515
"720146","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_25_IFN3",21,229,235,23.2,14.1,14.1471060526129,422.732707467043
"720147","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_26_IFN3",21,152,173,16.25,0,31.8309886183791,207.394202522139
"720148","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_27_IFN3",21,172,165,16.85,0,31.8309886183791,222.992210047212
"720149","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_28_IFN3",21,122,129,12.55,0,31.8309886183791,123.702174230507
"720150","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_29_IFN3",21,174,194,18.4,9.6,31.8309886183791,265.90440219984
"720151","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_30_IFN3",21,259,264,26.15,14.5,14.1471060526129,537.072935589851
"720152","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_31_IFN3",21,249,245,24.7,14,14.1471060526129,479.163565507149
"720153","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_32_IFN3",21,215,220,21.75,14.2,31.8309886183791,371.542418672205
"720154","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_33_IFN3",21,149,159,15.4,10,31.8309886183791,186.265028431339
"720155","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_34_IFN3",21,184,176,18,13.6,31.8309886183791,254.469004940773
"720156","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_35_IFN3",21,267,250,25.85,13.3,14.1471060526129,524.820724240851
"720157","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_36_IFN3",21,215,192,20.35,13.4,31.8309886183791,325.25105092156
"720158","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_37_IFN3",21,183,189,18.6,12.6,31.8309886183791,271.716348608981
"720159","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_38_IFN3",21,155,150,15.25,13.5,31.8309886183791,182.654160375119
"720160","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_39_IFN3",21,94,94,9.4,0,127.323954473516,69.3977817177985
"720161","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_40_IFN3",21,136,134,13.5,12.3,31.8309886183791,143.138815279185
"720162","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_41_IFN3",21,167,161,16.4,13.5,31.8309886183791,211.240690027378
"720163","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_42_IFN3",21,143,158,15.05,13.5,31.8309886183791,177.894647504931
"720164","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_43_IFN3",21,244,242,24.3,13.5,14.1471060526129,463.769761504559
"720165","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_44_IFN3",21,233,235,23.4,14.1,14.1471060526129,430.052618349907
"720166","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_45_IFN3",21,188,191,18.95,13.6,31.8309886183791,282.038443971432
"720167","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_46_IFN3",21,89,89,8.9,12,127.323954473516,62.2113885227119
"720168","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_47_IFN3",21,186,171,17.85,13.6,31.8309886183791,250.245526317103
"720169","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_48_IFN3",21,137,133,13.5,0,31.8309886183791,143.138815279185
"720170","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_49_IFN3",21,164,156,16,0,31.8309886183791,201.061929829747
"720171","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_50_IFN3",21,165,168,16.65,14.5,31.8309886183791,217.730042352449
"720172","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_51_IFN3",21,163,180,17.15,0,31.8309886183791,231.003271313866
"720173","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_52_IFN3",21,130,125,12.75,14,31.8309886183791,127.676288937298
"720174","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_53_IFN3",21,122,132,12.7,0,31.8309886183791,126.676869774374
"720175","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_54_IFN3",21,149,162,15.55,15.5,31.8309886183791,189.911239404911
"720176","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_55_IFN3",21,234,227,23.05,14.5,14.1471060526129,417.284007708473
"720177","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_56_IFN3",21,167,170,16.85,14.4,31.8309886183791,222.992210047212
"720178","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_57_IFN3",21,154,152,15.3,0,31.8309886183791,183.853856069709
"720179","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_58_IFN3",21,185,202,19.35,0,31.8309886183791,294.070743834681
"720180","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_59_IFN3",21,144,142,14.3,0,31.8309886183791,160.606070433144
"720181","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_60_IFN3",21,157,152,15.45,0,31.8309886183791,187.476505098379
"720182","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_61_IFN3",21,177,173,17.5,0,31.8309886183791,240.528187540469
"720183","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_62_IFN3",21,104,104,10.4,0,127.323954473516,84.948665353068
"720184","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_63_IFN3",21,207,196,20.15,14,31.8309886183791,318.88932579804
"720185","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_64_IFN3",21,177,177,17.7,12.6,31.8309886183791,246.057390610787
"720186","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_65_IFN3",21,264,255,25.95,13.7,14.1471060526129,528.88908672725
"720187","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_66_IFN3",21,157,155,15.6,0,31.8309886183791,191.134497044403
"726850","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_1_IFN3",45,80,85,8.25,3.5,127.323954473516,53.4561624962388
"726851","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_2_IFN3",45,102,83,9.25,3.5,127.323954473516,67.2006303556942
"726852","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_3_IFN3",45,93,111,10.2,3.5,127.323954473516,81.7128249198705
"726853","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_4_IFN3",45,101,108,10.45,3.5,127.323954473516,85.7674429384098
"726854","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_5_IFN3",21,125,125,12.5,5,31.8309886183791,122.718463030851
"726855","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_6_IFN3",21,162,156,15.9,6.5,31.8309886183791,198.556509688509
"726856","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_7_IFN3",21,141,139,14,6.5,31.8309886183791,153.9380400259
"726857","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_8_IFN3",21,108,116,11.2,4.5,127.323954473516,98.5203456165759
"726858","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_9_IFN3",21,174,177,17.55,6.5,31.8309886183791,241.904597821823
"726859","IFN3","25_1277_A_4_IFN3","IFN3_25_1277_A_4_10_IFN3",21,77,77,7.7,3,127.323954473516,46.5662571078347
"729825","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_1_IFN3",22,151,151,15.1,14,31.8309886183791,179.078635236252
"729826","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_2_IFN3",22,250,194,22.2,12.2,31.8309886183791,387.075630848798
"729827","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_3_IFN3",22,255,239,24.7,11.5,14.1471060526129,479.163565507149
"729828","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_4_IFN3",22,143,139,14.1,12.1,31.8309886183791,156.145008865047
"729829","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_5_IFN3",22,140,138,13.9,6.5,31.8309886183791,151.746779150021
"729830","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_6_IFN3",22,234,234,23.4,12.9,14.1471060526129,430.052618349907
"729831","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_7_IFN3",22,184,198,19.1,11.5,31.8309886183791,286.521103989023
"729832","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_8_IFN3",22,176,178,17.7,11.5,31.8309886183791,246.057390610787
"729833","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_9_IFN3",22,158,159,15.85,11.9,31.8309886183791,197.309690104115
"729834","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_10_IFN3",22,144,143,14.35,10.9,31.8309886183791,161.731153302211
"729835","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_11_IFN3",22,240,254,24.7,14.5,14.1471060526129,479.163565507149
"729836","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_12_IFN3",22,254,256,25.5,14.8,14.1471060526129,510.705155749191
"729837","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_13_IFN3",22,254,252,25.3,14.5,14.1471060526129,502.725510409073
"729838","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_14_IFN3",22,75,82,7.85,7.7,127.323954473516,48.3981983239592
"729839","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_15_IFN3",22,236,233,23.45,12.2,14.1471060526129,431.892413547665
"729840","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_16_IFN3",22,254,265,25.95,13.5,14.1471060526129,528.88908672725
"729841","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_17_IFN3",22,262,261,26.15,14.3,14.1471060526129,537.072935589851
"729842","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_18_IFN3",22,144,139,14.15,10.4,31.8309886183791,157.254383770846
"729843","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_19_IFN3",22,282,265,27.35,13.3,14.1471060526129,587.495497679968
"729844","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_20_IFN3",22,244,239,24.15,12.8,14.1471060526129,458.061880352068
"729845","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_21_IFN3",22,163,153,15.8,11.8,31.8309886183791,196.066797510539
"729846","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_22_IFN3",22,163,171,16.7,10.9,31.8309886183791,219.039693789914
"729847","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_23_IFN3",21,394,370,38.2,15.7,14.1471060526129,1146.08441595609
"729848","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_24_IFN3",22,91,84,8.75,7.4,127.323954473516,60.1320468851171
"729849","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_25_IFN3",22,189,190,18.95,12.4,31.8309886183791,282.038443971432
"729850","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_26_IFN3",22,179,172,17.55,12.3,31.8309886183791,241.904597821823
"729851","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_27_IFN3",22,286,289,28.75,16,14.1471060526129,649.180669433203
"729852","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_28_IFN3",22,176,176,17.6,13.8,31.8309886183791,243.284935093994
"729853","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_29_IFN3",22,439,419,42.9,17.8,5.09295817894065,1445.4546338983
"729854","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_30_IFN3",22,213,201,20.7,15.7,31.8309886183791,336.535259034173
"729855","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_31_IFN3",22,268,273,27.05,16,14.1471060526129,574.677799653321
"729856","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_32_IFN3",22,335,347,34.1,17.6,14.1471060526129,913.268838380187
"729857","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_33_IFN3",22,230,240,23.5,13.8,14.1471060526129,433.736135736241
"729858","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_34_IFN3",22,172,170,17.1,12.7,31.8309886183791,229.658276959048
"729859","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_35_IFN3",22,96,94,9.5,6,127.323954473516,70.8821842466197
"729860","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_36_IFN3",22,154,158,15.6,13.1,31.8309886183791,191.134497044403
"729861","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_37_IFN3",21,311,317,31.4,13.7,14.1471060526129,774.371173183348
"729862","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_38_IFN3",22,116,112,11.4,11.2,127.323954473516,102.070345315132
"729863","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_39_IFN3",22,159,160,15.95,12,31.8309886183791,199.807256263719
"729864","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_40_IFN3",22,191,184,18.75,12.1,31.8309886183791,276.116541819415
"729865","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_41_IFN3",22,226,244,23.5,11.3,14.1471060526129,433.736135736241
"729866","IFN3","25_1456_A_4_IFN3","IFN3_25_1456_A_4_42_IFN3",22,306,282,29.4,13.9,14.1471060526129,678.866756514218
"738009","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_1_IFN3",45,125,125,12.5,6,31.8309886183791,122.718463030851
"738010","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_2_IFN3",45,165,138,15.15,5.5,31.8309886183791,180.266549958391
"738011","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_3_IFN3",45,145,130,13.75,6.5,31.8309886183791,148.48934026733
"738012","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_4_IFN3",45,125,151,13.8,6,31.8309886183791,149.57122623741
"738013","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_5_IFN3",45,136,126,13.1,6,31.8309886183791,134.782178820636
"738014","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_6_IFN3",45,162,160,16.1,7,31.8309886183791,203.583057934253
"738015","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_7_IFN3",45,176,188,18.2,6,31.8309886183791,260.155287643771
"738016","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_8_IFN3",45,176,165,17.05,6,31.8309886183791,228.317209595047
"738017","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_9_IFN3",45,170,164,16.7,6,31.8309886183791,219.039693789914
"738018","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_10_IFN3",45,155,181,16.8,6.5,31.8309886183791,221.670777637296
"738019","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_11_IFN3",21,159,148,15.35,8.5,31.8309886183791,185.057478755115
"738020","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_12_IFN3",21,136,119,12.75,7.5,31.8309886183791,127.676288937298
"738021","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_13_IFN3",21,144,137,14.05,8,31.8309886183791,155.039560950065
"738022","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_14_IFN3",21,132,136,13.4,8,31.8309886183791,141.026094219646
"738023","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_15_IFN3",21,197,190,19.35,8,31.8309886183791,294.070743834681
"738024","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_16_IFN3",21,130,130,13,7,31.8309886183791,132.732289614169
"738025","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_17_IFN3",21,138,144,14.1,8.5,31.8309886183791,156.145008865047
"738026","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_18_IFN3",21,108,106,10.7,7.5,127.323954473516,89.9202357273738
"738027","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_19_IFN3",21,133,130,13.15,7.5,31.8309886183791,135.813013910095
"738028","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_20_IFN3",21,140,139,13.95,7,31.8309886183791,152.840446092552
"738029","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_21_IFN3",21,162,159,16.05,7.5,31.8309886183791,202.320530386591
"738030","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_22_IFN3",21,172,165,16.85,6.5,31.8309886183791,222.992210047212
"738031","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_23_IFN3",21,144,145,14.45,8,31.8309886183791,163.993100012796
"738032","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_24_IFN3",21,149,146,14.75,7,31.8309886183791,170.873187924157
"738033","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_25_IFN3",21,134,130,13.2,7,31.8309886183791,136.847775990371
"738034","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_26_IFN3",21,152,152,15.2,7.5,31.8309886183791,181.458391671346
"738035","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_27_IFN3",21,134,117,12.55,7,31.8309886183791,123.702174230507
"738036","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_28_IFN3",21,157,167,16.2,8.5,31.8309886183791,206.119894002026
"738037","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_29_IFN3",21,133,138,13.55,7,31.8309886183791,144.20106629518
"738038","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_30_IFN3",21,170,170,17,8,31.8309886183791,226.980069221863
"738039","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_31_IFN3",21,170,162,16.6,7.5,31.8309886183791,216.424317905801
"738040","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_32_IFN3",21,135,135,13.5,7.5,31.8309886183791,143.138815279185
"738041","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_33_IFN3",45,279,299,28.9,5.5,14.1471060526129,655.972400051183
"738042","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_34_IFN3",45,213,238,22.55,5.5,14.1471060526129,399.376929583011
"738043","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_35_IFN3",21,187,180,18.35,7.5,31.8309886183791,264.461233074597
"738044","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_36_IFN3",21,161,171,16.6,7.5,31.8309886183791,216.424317905801
"738045","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_37_IFN3",45,280,294,28.7,6.5,14.1471060526129,646.924613208844
"738046","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_38_IFN3",21,215,215,21.5,8.5,31.8309886183791,363.05030103047
"738047","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_39_IFN3",21,157,161,15.9,8.5,31.8309886183791,198.556509688509
"738048","IFN3","25_1825_A_1_IFN3","IFN3_25_1825_A_1_40_IFN3",21,180,180,18,8.5,31.8309886183791,254.469004940773
